2:5:9.273           Problem.Calculate   Starting calculation: Task Count = 300; Truck Count = 4; Iterations = 10000
2:5:12.641          Problem.Calculate   Resolving input to OSRM nodes
2:5:12.643          Problem.Calculate   Coordinate resolution complete!
2:13:52.400         FitnessImprovement  Iteration = 796; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 797; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 798; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 799; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 800; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 801; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 802; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 803; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 804; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 805; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 806; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 807; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 808; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 809; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 810; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 811; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 812; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 813; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 814; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 815; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 816; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 817; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 818; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 819; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 820; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 821; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 822; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 823; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 824; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 825; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 826; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 827; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 828; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 829; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 830; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 831; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 832; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 833; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 834; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 835; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 836; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 837; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 838; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 839; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 840; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 841; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 842; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 843; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 844; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 845; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 846; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 847; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 848; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 849; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 850; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 851; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 852; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 853; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 854; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 855; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 856; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 857; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 858; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 859; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 860; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 861; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 862; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 863; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 864; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 865; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 866; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 867; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 868; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 869; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 870; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 871; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 872; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 873; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 874; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 875; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 876; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 877; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 878; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 879; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 880; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 881; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 882; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 883; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 884; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 885; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 886; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 887; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 888; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 889; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 890; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 891; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 892; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 893; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 894; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 895; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 896; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 897; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 898; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 899; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 900; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 901; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 902; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 903; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 904; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 905; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 906; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 907; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 908; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 909; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 910; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 911; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 912; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 913; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 914; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 915; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 916; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 917; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 918; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 919; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 920; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 921; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 922; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 923; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 924; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 925; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 926; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 927; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 928; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 929; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 930; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 931; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 932; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 933; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 934; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 935; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 936; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 937; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 938; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 939; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 940; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 941; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 942; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 943; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 944; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 945; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 946; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 947; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 948; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 949; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 950; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 951; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 952; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 953; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 954; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 955; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 956; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 957; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 958; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 959; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 960; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 961; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 962; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 963; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 964; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 965; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 966; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 967; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 968; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 969; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 970; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 971; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 972; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 973; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 974; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 975; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 976; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 977; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 978; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 979; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 980; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 981; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 982; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 983; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 984; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 985; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 986; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 987; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 988; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 989; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 990; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 991; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 992; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 993; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 994; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 995; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 996; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 997; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 998; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 999; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1000; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1001; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1002; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1003; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1004; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1005; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1006; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1007; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1008; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1009; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1010; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1011; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1012; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1013; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1014; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1015; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1016; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1017; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1018; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1019; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1020; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1021; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1022; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1023; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1024; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1025; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1026; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1027; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1028; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1029; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1030; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1031; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1032; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1033; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1034; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1035; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1036; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1037; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1038; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1039; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1040; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1041; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1042; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1043; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1044; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1045; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1046; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1047; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1048; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1049; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1050; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1051; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1052; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1053; Fitness = 215368
2:13:52.400         FitnessImprovement  Iteration = 1054; Fitness = 215368
2:13:52.401         FitnessImprovement  Iteration = 1055; Fitness = 215368
2:13:52.401         FitnessImprovement  Iteration = 1056; Fitness = 215368
2:13:52.401         FitnessImprovement  Iteration = 1057; Fitness = 215368
2:13:52.401         FitnessImprovement  Iteration = 1058; Fitness = 215368
2:13:52.401         FitnessImprovement  Iteration = 1059; Fitness = 215368
2:13:52.401         FitnessImprovement  Iteration = 1060; Fitness = 215368
2:13:52.401         FitnessImprovement  Iteration = 1061; Fitness = 215368
2:13:52.401         FitnessImprovement  Iteration = 1062; Fitness = 215368
2:13:52.401         FitnessImprovement  Iteration = 1063; Fitness = 215368
2:13:52.401         FitnessImprovement  Iteration = 1064; Fitness = 215368
2:13:52.401         FitnessImprovement  Iteration = 1065; Fitness = 215368
2:13:52.401         FitnessImprovement  Iteration = 1066; Fitness = 215368
2:13:52.401         FitnessImprovement  Iteration = 1067; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1068; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1069; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1070; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1071; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1072; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1073; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1074; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1075; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1076; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1077; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1078; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1079; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1080; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1081; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1082; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1083; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1084; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1085; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1086; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1087; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1088; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1089; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1090; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1091; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1092; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1093; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1094; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1095; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1096; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1097; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1098; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1099; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1100; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1101; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1102; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1103; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1104; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1105; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1106; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1107; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1108; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1109; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1110; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1111; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1112; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1113; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1114; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1115; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1116; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1117; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1118; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1119; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1120; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1121; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1122; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1123; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1124; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1125; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1126; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1127; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1128; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1129; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1130; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1131; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1132; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1133; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1134; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1135; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1136; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1137; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1138; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1139; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1140; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1141; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1142; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1143; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1144; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1145; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1146; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1147; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1148; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1149; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1150; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1151; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1152; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1153; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1154; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1155; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1156; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1157; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1158; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1159; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1160; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1161; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1162; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1163; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1164; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1165; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1166; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1167; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1168; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1169; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1170; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1171; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1172; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1173; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1174; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1175; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1176; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1177; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1178; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1179; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1180; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1181; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1182; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1183; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1184; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1185; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1186; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1187; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1188; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1189; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1190; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1191; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1192; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1193; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1194; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1195; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1196; Fitness = 215368
2:13:52.403         FitnessImprovement  Iteration = 1197; Fitness = 215368
